"company","title","career","address","deadline","link"
"이투스교육㈜","[이투스에듀] IT지원실 인프라기술팀 DBA 채용 (신입/경력)","신입·경력5년↑","서울 서초구 남부순환로 2547 (서초동) 이투스에듀 본사","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44145261?Oem_Code=C1&logpath=1&stext=DBA&listno=15"
"디어유","DBA/DA","경력3년↑","서울 강남구 삼성로 633 (삼성동, 삼광빌딩) 5층","~04/22(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44059464?Oem_Code=C1&logpath=1&stext=DBA&listno=16"
"언버스","[용산구/삼각지역] DBA 엔지니어 경력직 채용(MS-SQL)","경력무관","서울 용산구 백범로90다길 13 (문배동, 오리온)","~04/25(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44418677?Oem_Code=C1&logpath=1&stext=DBA&listno=17"
"㈜엠아이티마스","[요기요] DBA 운영관리","경력5년↑","서울 서초구 서초대로38길 12 (서초동, 마제스타시티,힐스테이트서리풀)","~05/03(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44137144?Oem_Code=C1&logpath=1&stext=DBA&listno=18"
"㈜한국네트웍스","[한국앤컴퍼니그룹] 한국네트웍스 경력 채용(DBA)","경력5년↑","경기 성남시 분당구 판교로 286 (삼평동)","~04/30(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44449337?Oem_Code=C1&logpath=1&stext=DBA&listno=19"
"㈜케이씨엠에스","용산 오리온 통합업무시스템 구축 DA/DBA, MS-SQL 경험자를 모집 합니다. (k02)","경력9년↑","서울 용산구 백범로90다길 13 (문배동, 오리온)","~04/14(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44449164?Oem_Code=C1&logpath=1&stext=DBA&listno=20"
"㈜아워콤","[중구] 우리은행 비정형 데이터 자산화 구축 DBA 모십니다","경력9년↑","서울 중구 소공로 51 (회현동1가, (주)우리은행본점)","~04/15(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44447010?Oem_Code=C1&logpath=1&stext=DBA&listno=21"
"㈜제이투이","[DBA SM 양재] DBA (MariaDB/MySQL) 유지보수 경력5년이상 장기근무 양재 강남 서초..........(3)","경력5년↑","서울 서초구 매헌로 지하116 (양재동)","~04/18(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44446780?Oem_Code=C1&logpath=1&stext=DBA&listno=22"
"㈜엔시스템","DBA 중급 개발자 [KB증권 프로젝트 운영 - 서울 여의도]","경력4년↑","서울 영등포구 여의나루로 50 (여의도동, 한국교직원공제회관)","~05/12(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44445565?Oem_Code=C1&logpath=1&stext=DBA&listno=23"
"㈜대원씨앤씨","우리은행 비정형 데이터 자산화 프로젝트 DBA(데이터베이스관리)업무 모집","경력","서울 영등포구 국제금융로2길 37 (여의도동, S-TRENUE) 503","~05/12(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44444531?Oem_Code=C1&logpath=1&stext=DBA&listno=24"
