"company","title","career","address","deadline","link"
"커리어서포트","[코스닥기업] 인공지능/머신러닝 솔루션 엔진개발 - 경력직","경력 5~8년","서울 금천구 가산동 가산디지털2로 53","~ 05/05(일)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47939126&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"코리아써치","인공지능/머신러닝 솔루션 엔진 개발 경력 채용","경력5년↑","서울 송파구 정의로8길 7 한스빌딩","채용시","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47939620&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"디퍼런트에이치알","딥러닝/머신러닝 개발 경력(전문연구요원 지원 가능)","신입·경력","경기 성남시 분당구 판교로 242","~ 05/12(일)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47980558&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"에이치알포유(주)","[ 코스닥 1조 8천억 반도체 기업, 동탄 ] 머신러닝","경력 3~11년","경기 화성시 동탄순환대로29길 25","채용시","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47950455&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"토니서치","[국내보안기업] 인공지능/머신러닝 솔루션개발","경력 5~8년","서울 강남구 테헤란로 322 한신인터밸리24빌딩","~ 05/02(목)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47946559&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"글로빛(주)","글로빛논문컨설팅 빅데이터 분석,AI(머신러닝,딥러닝)박사 모집","경력무관","서울 서초구 사임당로 174 강남미래타워 7층","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47700979&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"(주)인텔리즈","머신비전 및 딥러닝 응용 소프트웨어 개발자 모집","경력","서울 성동구 성수일로 89, 메타모르포빌딩 607호","~ 04/23(화)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47644868&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"(주)지브이랩","머신 비전 프로그램 개발자 모집(딥러닝, 이미지 프로세싱, C++)","경력무관","서울 금천구 가산디지털1로 171, 가산 에스케이 브이원 센터, 506호","~ 05/31(금)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47904960&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"(주)핸디비전","머신비전  개발자 , C/C++/C#, OpenCV, MIL, PYTHON, 딥러닝, AI","경력무관","경기 용인시 기흥구 흥덕1로 13, B동 703호","~ 05/16(목)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47795203&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"(주)스카우트","AI인프라 SW기업  머신 러닝 소프트웨어 엔지니어(대리~차장)","경력 3~15년","서울 서초구 서초대로 302","오늘마감","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47933100&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"아이비테크(주)","머신 러닝(ML) 개발자 경력 채용","경력3년↑","경기 남양주시 순화궁로 272 동광 비즈타워 별내 316호,317호","~ 04/30(화)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47971249&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)이몰디노","[마이스터고 우대] 주니어 AI/ML 데이터 분석","신입·경력","경기 성남시 수정구 창업로 42 판교 제2테크노밸리 경기 기업성장센터 504호","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47889203&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)노타","[ITS] Machine Learning Engineer Intern","신입","대전 유성구 문지로 193, 창조관 2219호","~ 04/30(화)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47982622&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)미리디","[미리캔버스] AI 모델 연구 (ML Researcher)","경력 3~10년","서울 구로구 경인로 590 아주빌딩 5층","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47105617&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)써로마인드","(주)써로마인드 개발자(FE,BE,ML) 모집공고","경력2년↑","서울 관악구 남부순환로 1802","~ 05/31(금)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47899532&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
