"company","title","career","address","deadline","link"
"라온시큐어㈜","[라온시큐어] 오픈소스 서버개발 경력직 채용","경력10년↑","서울 영등포구 여의대로 108 (여의도동, 파크원) 파크원타워2 47-48층","~06/11(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44443205?Oem_Code=C1&logpath=1&stext=서버&listno=56"
"㈜아이티사람들","[ 초긴급 ,,,,  (JAVA서버개발자 & SEMP경험자) - 판교 ]","경력10년↑","경기 성남시","~04/15(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44441857?Oem_Code=C1&logpath=1&stext=서버&listno=57"
"㈜오아시스비즈니스","[오아시스비즈니스] 서버/백엔드 개발자 채용","경력5년↑","서울 성동구 아차산로 38 (성수동1가, 개풍빌딩) 2층","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44438822?Oem_Code=C1&logpath=1&stext=서버&listno=58"
"㈜오아시스비즈니스","[오아시스비즈니스] 블록체인 서버/백엔드 개발자 채용","경력7년↑","서울 성동구 아차산로 38 (성수동1가, 개풍빌딩) 2층","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44438698?Oem_Code=C1&logpath=1&stext=서버&listno=59"
"에솜㈜","[군부대]서버 및 OS 상주 엔지니어 모집(용산지역)","경력3년↑","서울 용산구 한강대로 118 (한강로2가, 서울용산우체국)","~06/10(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44439966?Oem_Code=C1&logpath=1&stext=서버&listno=60"
"컴퓨터 수리","[네트워크]서버관리에관심있는신입엔지니어팀원모집","경력무관","인천 서구 간촌로 40 (연희동, 연희해드림아파트) 1","~04/15(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44439406?Oem_Code=C1&logpath=1&stext=서버&listno=61"
"아카라라이프㈜","[아카라라이프] AIoT 플랫폼 앱/서버 엔지니어 (경력 5년-12년)","경력5년↑","서울 서초구 강남대로 557 (잠원동, 성한빌딩) 12층","~04/15(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44437733?Oem_Code=C1&logpath=1&stext=서버&listno=62"
"㈜아인시스아이엔씨","[경력] (주)아인시스아이엔씨 서버 엔지니어 채용","경력1년↑","서울 영등포구 문래동6가 24-1","~05/11(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44437018?Oem_Code=C1&logpath=1&stext=서버&listno=63"
"㈜시스원","x86서버 운영 관리 모집","경력","서울 양천구 목동서로 201 (목동) KT 목동IDC","~05/11(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44436380?Oem_Code=C1&logpath=1&stext=서버&listno=64"
"㈜유호스트","[시스템/가상화] 서버 어드민 (server admin) 채용 (스토리지/Linux/Unix)","신입·경력","서울 마포구 월드컵북로 416 (상암동, (주)엘지유플러스상암사옥) 1층","~04/25(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44436317?Oem_Code=C1&logpath=1&stext=서버&listno=65"
"컴퓨터 수리","네트워크서버구축엔지니어지점장모십니다.","경력무관","경기 고양시 일산동구 동국로223번길 61-3 (성석동, 한울하임) 2층","~04/15(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44434500?Oem_Code=C1&logpath=1&stext=서버&listno=66"
"㈜화물맨","[화물맨] 서버개발 및 웹 개발자 채용","경력무관","경기 광주시 장지1길 90 (역동) 2층","~05/11(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44432996?Oem_Code=C1&logpath=1&stext=서버&listno=67"
"님버스테크㈜","전산실 서버, Network 운영/관리 인재영입","경력5년↑","경기 수원시 팔달구 인계로 162 (인계동) 보험","~05/11(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44432427?Oem_Code=C1&logpath=1&stext=서버&listno=68"
"㈜디와이즈","공공기관 서버 운영(SE/장기/광주 서구)","경력4년↑","광주 서구 풍암동 831","~05/09(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44426947?Oem_Code=C1&logpath=1&stext=서버&listno=69"
"크레파스플러스㈜","백엔드 서버 개발자 경력직 채용","경력3년↑","서울 종로구 종로1길 42 (수송동, 이마빌딩) 12층","~05/31(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44425712?Oem_Code=C1&logpath=1&stext=서버&listno=70"
"㈜닷큐","서버,네트웍관리,보안관제/경력채용","경력1년↑","서울 강남구 테헤란로 332 (역삼동, HJ타워) HJ타워","~05/09(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44424949?Oem_Code=C1&logpath=1&stext=서버&listno=71"
"㈜더씬","(주)더씬 서버, 네트워크 엔지니어 신입 및 경력자 모집","신입·경력1년↑","전남 나주시 빛가람동 196-1 토담리치타워 A동 606호","~05/09(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44423635?Oem_Code=C1&logpath=1&stext=서버&listno=72"
"㈜뉴냅스","[주식회사 뉴냅스] 프론트엔드 및 서버 개발자 채용","경력3년↑","서울 송파구 올림픽로43길 88 (풍납동, 서울아산병원) 아산생명과학연구원 융합연구관 11층 1호","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44421582?Oem_Code=C1&logpath=1&stext=서버&listno=73"
"제이앤지시스템","서버(Linux,windows) 인프라 유지보수 엔지니어 채용(신입&경력)","신입·경력1년↑","서울 성동구 아차산로 103 (성수동2가, 영동테크노타워) 2101호","~05/09(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44420983?Oem_Code=C1&logpath=1&stext=서버&listno=74"
"㈜아이티벨리","서버 엔지니어","경력","서울 금천구 가산디지털1로 19 (가산동, 대륭테크노타운18차) 705호","~04/26(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44419427?Oem_Code=C1&logpath=1&stext=서버&listno=75"
"팀사이㈜","[팀42] (신규프로젝트 S) 서버 개발자 채용","신입·경력2년↑","서울 마포구 새창로 7 (도화동, 서울대학교 총동창회 장학빌딩) 12층","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44416471?Oem_Code=C1&logpath=1&stext=서버&listno=76"
"㈜에이치씨코퍼레이션","서버 엔지니어 경력 모집","경력무관","경기 성남시 중원구 상대원1동 311-3 우림라이온스밸리 1차 12층","~05/08(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44415630?Oem_Code=C1&logpath=1&stext=서버&listno=77"
"㈜코아소프트","API 서버 개발자 모집","경력5년↑","서울 마포구 월드컵북로 396 (상암동, 누리꿈스퀘어) 연구개발타워 10층 1002호","~05/08(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44415133?Oem_Code=C1&logpath=1&stext=서버&listno=78"
