"company","title","career","address","deadline","link"
"㈜프로씨엔에스","DBA 채용(경력직)","경력2년↑","서울 강남구 삼성로96길 6 (삼성동, LG트윈텔1) 910호","~04/30(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44293322?Oem_Code=C1&logpath=1&stext=DBA&listno=80"
"조인아이티","SM(운영)/증권.DBA/여의도역/즉시-25.02(년단위)/중급/오픈소스DBMS,PostgreSQL,MySQL&금융권경험자/근무(08시-17시)/","경력3년↑","서울 영등포구 여의도동 2-6 여의도역","~04/21(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44287864?Oem_Code=C1&logpath=1&stext=DBA&listno=81"
"연우정보기술㈜","DW DBA DA AA TA BI OLAP MIGRATION 분야경력자 수시모집-전국","경력무관","서울 금천구 디지털로9길 32 (가산동, 갑을그레이트밸리) 비동 1406호","~04/18(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44260190?Oem_Code=C1&logpath=1&stext=DBA&listno=82"
"㈜엠에이치엔씨티","Oracle 기술지원(DBA) 모집","경력2년↑","서울 서대문구 서소문로 27 (충정로3가, 충정리시온) 220호","~04/18(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44256716?Oem_Code=C1&logpath=1&stext=DBA&listno=83"
"㈜라인정보통신","나주 공기업 IT 전산 유지운영 관리 SM사원 모집(DBA추출관리)","신입·경력1년↑","전남 나주시 빛가람로 661 (빛가람동, 한전KDN(주))","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44245574?Oem_Code=C1&logpath=1&stext=DBA&listno=84"
"㈜미르솔텍","개발 아키텍쳐 모집 (AA/TA/SA/DA/DBA/QA)","경력","서울 종로구 세종대로 172 (세종로, 5호선광화문역) 프로젝트","~04/17(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44243726?Oem_Code=C1&logpath=1&stext=DBA&listno=85"
"㈜슈퍼스타트","[상암 장기] SI/SM 데이터베이스 구축/운영 튜닝 DBA(MS-SQL) 채용","경력4년↑","서울 마포구 매봉산로 75 (상암동, 디디엠씨(DDMC))","~04/17(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44241727?Oem_Code=C1&logpath=1&stext=DBA&listno=86"
"고잉컴㈜","DBA 직원을 모십니다.","경력무관","경기 성남시 분당구 삼평동 680번지 H스퀘어 S동 805호","~04/17(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44241437?Oem_Code=C1&logpath=1&stext=DBA&listno=87"
"㈜디이엑스인포","데이터베이스운영 DBA","경력6년↑","서울 서초구 양재동 275-2 윈드스톤 816","~04/19(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44237262?Oem_Code=C1&logpath=1&stext=DBA&listno=88"
"㈜지에프씨코리아","[서울] 공공 시스템 유지보수 - DBA","경력","서울 금천구 서부샛길 606 (가산동, 대성디폴리스지식산업센터) B동 1611-1","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44178298?Oem_Code=C1&logpath=1&stext=DBA&listno=89"
"영성미디어㈜","AA/TA/JAVA개발/DBA/클라우드 경력자 모집","경력3년↑","서울 송파구 법원로6길 7 (문정동, 송파유탑테크밸리) 11층","~04/13(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/43973531?Oem_Code=C1&logpath=1&stext=DBA&listno=90"
"㈜인스데이타시스템","[LG] JAVA,DBA,등  LG CNS 파트너 개발 경험자 모집(중,고급)","신입·경력4년↑","서울 구로구 구로3동 197-17 에이스테크노타워1차 705호","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44098167?Oem_Code=C1&logpath=1&stext=DBA&listno=91"
"㈜엑시엄 정보시스템","오라클/마리아/MySQL/PostgreSQL DBA 경력직 사원 모집(서울/수도권)","경력3년↑","서울 송파구 법원로 128 (문정동) B동 209호 (문정동, 문정에스케이브이원지엘메트로시티)","~04/26(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44091425?Oem_Code=C1&logpath=1&stext=DBA&listno=92"
